,mmsi,timestamp,lon,lat,knots,cog,heading,rot,ship_type,nav_status,length,width,maxspeed,aisid,is_anomaly,anomaly_name,anomaly_value,no_prototype_found,assessment
24,265581970,2018-07-03 00:03:41,11.678327,57.587043,0.1,292.8,299.0,0.0,Tanker,Under way using engine,,13.0,,181444,False,,,False,TN
25,265581970,2018-07-03 00:03:51,11.678342,57.58698,0.1,292.8,299.0,0.0,Tanker,Under way using engine,,13.0,,181445,False,,,False,TN
26,220504000,2018-07-03 00:03:52,11.679237,57.553892,0.1,61.6,287.0,0.0,Tanker,At anchor,,23.0,,181446,False,,,False,TN
27,249803000,2018-07-03 00:03:59,11.636215,57.549742,0.1,232.2,265.0,0.0,Tanker,At anchor,,17.0,,181447,False,,,False,TN
28,265581970,2018-07-03 00:04:01,11.678352,57.586948,0.1,292.8,299.0,0.0,Tanker,Under way using engine,,13.0,,181448,False,,,False,TN
29,249329000,2018-07-03 00:04:09,11.678628,57.586717,0.1,10.9,302.0,-1.1,Tanker,At anchor,,32.0,,181449,False,,,False,TN
30,265581970,2018-07-03 00:04:10,11.67836,57.586965,0.1,292.8,298.0,0.0,Tanker,Under way using engine,,13.0,,181450,False,,,False,TN
31,265581970,2018-07-03 00:04:22,11.678327,57.587002,0.1,292.8,298.0,0.0,Tanker,Under way using engine,,13.0,,181451,False,,,False,TN
32,353929000,2018-07-03 00:04:22,11.68663,57.59773,0.1,37.0,316.0,0.0,Cargo,At anchor,,30.0,,181452,False,,,False,TN
33,265581970,2018-07-03 00:04:31,11.678325,57.587028,0.1,292.8,298.0,0.0,Tanker,Under way using engine,,13.0,,181453,False,,,False,TN
34,266203000,2018-07-03 00:04:32,11.803055,57.676102,9.5,233.0,231.0,0.0,Tanker,Under way using engine,,13.0,,181454,False,,,False,TN
35,266203000,2018-07-03 00:04:37,11.801747,57.675572,9.5,233.1,231.0,0.0,Tanker,Under way using engine,,13.0,,181455,False,,,False,TN
36,265581970,2018-07-03 00:04:41,11.678315,57.587033,0.1,292.8,298.0,0.0,Tanker,Under way using engine,,13.0,,181456,False,,,False,TN
37,266203000,2018-07-03 00:04:47,11.801087,57.675312,9.5,233.6,231.0,0.0,Tanker,Under way using engine,,13.0,,181457,False,,,False,TN
38,265581970,2018-07-03 00:04:51,11.678318,57.587043,0.1,292.8,298.0,0.0,Tanker,Under way using engine,,13.0,,181458,False,,,False,TN
39,266203000,2018-07-03 00:04:56,11.800558,57.675103,9.5,233.8,231.0,0.0,Tanker,Under way using engine,,13.0,,181459,False,,,False,TN
40,265581970,2018-07-03 00:05:01,11.67832,57.587045,0.1,292.8,297.0,0.0,Tanker,Under way using engine,,13.0,,181460,False,,,False,TN
41,266203000,2018-07-03 00:05:08,11.799767,57.67479,9.5,233.6,230.0,0.0,Tanker,Under way using engine,,13.0,,181461,False,,,False,TN
42,265581970,2018-07-03 00:05:10,11.6783,57.587063,0.1,292.8,297.0,0.0,Tanker,Under way using engine,,13.0,,181462,False,,,False,TN
43,266203000,2018-07-03 00:05:16,11.799248,57.674577,9.4,232.4,229.0,0.0,Tanker,Under way using engine,,13.0,,181463,False,,,False,TN
44,266203000,2018-07-03 00:05:37,11.797853,57.673975,9.4,231.4,230.0,0.0,Tanker,Under way using engine,,13.0,,181464,False,,,False,TN
45,265581970,2018-07-03 00:05:41,11.678342,57.587038,0.1,292.8,297.0,0.0,Tanker,Under way using engine,,13.0,,181465,False,,,False,TN
46,219082000,2018-07-03 00:05:44,11.656157,57.599062,11.9,27.3,25.0,-2.2,Tanker,Under way using engine,,22.0,,181466,False,,,False,TN
47,266203000,2018-07-03 00:05:47,11.79721,57.673707,9.4,232.4,229.0,,Tanker,Under way using engine,,13.0,,181467,False,,,False,TN
48,219082000,2018-07-03 00:05:54,11.656622,57.599548,11.8,27.1,25.0,3.6,Tanker,Under way using engine,,22.0,,181469,False,,,False,TN
49,266203000,2018-07-03 00:05:56,11.796693,57.673495,9.4,232.3,226.0,,Tanker,Under way using engine,,13.0,,181470,False,,,False,TN
50,266203000,2018-07-03 00:06:00,11.796382,57.673355,9.4,230.9,225.0,0.0,Tanker,Under way using engine,,13.0,,181471,False,,,False,TN
51,265581970,2018-07-03 00:06:01,11.678348,57.58705,0.1,292.8,297.0,0.0,Tanker,Under way using engine,,13.0,,181472,False,,,False,TN
52,219082000,2018-07-03 00:06:02,11.657038,57.599987,11.7,27.1,25.0,1.1,Tanker,Under way using engine,,22.0,,181473,False,,,False,TN
53,220609000,2018-07-03 00:06:05,11.700167,57.590333,0.1,91.0,310.0,-2.2,Tanker,At anchor,,15.0,,181475,False,,,False,TN
54,266203000,2018-07-03 00:06:08,11.79597,57.67315,9.3,227.6,226.0,0.0,Tanker,Under way using engine,,13.0,,181476,False,,,False,TN
55,265581970,2018-07-03 00:06:10,11.678383,57.587068,0.1,292.8,297.0,0.0,Tanker,Under way using engine,,13.0,,181477,False,,,False,TN
56,219082000,2018-07-03 00:06:14,11.657542,57.600515,11.7,27.0,25.0,5.4,Tanker,Under way using engine,,22.0,,181478,False,,,False,TN
57,266203000,2018-07-03 00:06:16,11.795492,57.672918,9.3,228.3,226.0,0.0,Tanker,Under way using engine,,13.0,,181479,False,,,False,TN
58,265581970,2018-07-03 00:06:22,11.678365,57.587075,0.1,292.8,296.0,0.0,Tanker,Under way using engine,,13.0,,181480,False,,,False,TN
59,219082000,2018-07-03 00:06:24,11.657995,57.600992,11.6,26.9,25.0,2.2,Tanker,Under way using engine,,22.0,,181481,False,,,False,TN
60,265581970,2018-07-03 00:06:31,11.678342,57.587073,0.1,292.8,296.0,0.0,Tanker,Under way using engine,,13.0,,181482,False,,,False,TN
61,219082000,2018-07-03 00:06:33,11.658443,57.601467,11.6,26.8,25.0,0.0,Tanker,Under way using engine,,22.0,,181483,False,,,False,TN
62,266203000,2018-07-03 00:06:37,11.794168,57.672282,9.3,227.4,224.0,0.0,Tanker,Under way using engine,,13.0,,181484,False,,,False,TN
63,265581970,2018-07-03 00:06:41,11.678335,57.58707,0.1,292.8,296.0,0.0,Tanker,Under way using engine,,13.0,,181485,False,,,False,TN
64,219082000,2018-07-03 00:06:44,11.658887,57.60194,11.5,26.7,25.0,2.2,Tanker,Under way using engine,,22.0,,181486,False,,,False,TN
65,266203000,2018-07-03 00:06:47,11.79358,57.671985,9.3,226.6,225.0,0.0,Tanker,Under way using engine,,13.0,,181487,False,,,False,TN
66,219082000,2018-07-03 00:06:54,11.659335,57.602407,11.4,26.8,25.0,-1.1,Tanker,Under way using engine,,22.0,,181488,False,,,False,TN
67,266203000,2018-07-03 00:06:56,11.793108,57.671748,9.3,226.8,225.0,0.0,Tanker,Under way using engine,,13.0,,181489,False,,,False,TN
68,265581970,2018-07-03 00:07:01,11.678348,57.587078,0.1,292.8,296.0,0.0,Tanker,Under way using engine,,13.0,,181490,False,,,False,TN
69,219082000,2018-07-03 00:07:02,11.659747,57.602832,11.5,27.0,25.0,-2.2,Tanker,Under way using engine,,22.0,,181491,False,,,False,TN
70,220504000,2018-07-03 00:07:07,11.679218,57.553915,0.1,61.6,285.0,0.0,Tanker,At anchor,,23.0,,181492,False,,,False,TN
71,266203000,2018-07-03 00:07:08,11.792393,57.671395,9.4,227.5,224.0,0.0,Tanker,Under way using engine,,13.0,,181493,False,,,False,TN
72,249329000,2018-07-03 00:07:09,11.678687,57.586778,0.1,18.4,300.0,-0.4,Tanker,At anchor,,32.0,,181494,False,,,False,TN
73,538005406,2018-07-03 00:07:09,11.644848,57.557115,0.1,25.1,300.0,0.0,Tanker,At anchor,,27.0,,181495,False,,,False,TN
74,265581970,2018-07-03 00:07:10,11.67833,57.587082,0.1,292.8,296.0,0.0,Tanker,Under way using engine,,13.0,,181496,False,,,False,TN
75,219082000,2018-07-03 00:07:14,11.660258,57.603357,11.7,27.1,25.0,-2.9,Tanker,Under way using engine,,22.0,,181497,False,,,False,TN
76,266203000,2018-07-03 00:07:16,11.791915,57.671157,9.4,227.1,224.0,0.0,Tanker,Under way using engine,,13.0,,181498,False,,,False,TN
77,249329000,2018-07-03 00:07:19,11.678687,57.586778,0.1,18.4,300.0,-0.4,Tanker,At anchor,,32.0,,181499,False,,,False,TN
78,265581970,2018-07-03 00:07:22,11.678303,57.587078,0.1,292.8,296.0,0.0,Tanker,Under way using engine,,13.0,,181500,False,,,False,TN
79,219082000,2018-07-03 00:07:24,11.660718,57.603843,11.7,26.5,27.0,17.9,Tanker,Under way using engine,,22.0,,181501,False,,,False,TN
80,265581970,2018-07-03 00:07:31,11.67832,57.587068,0.1,292.8,296.0,0.0,Tanker,Under way using engine,,13.0,,181502,False,,,False,TN
81,219082000,2018-07-03 00:07:34,11.661157,57.604338,11.8,26.0,30.0,12.9,Tanker,Under way using engine,,22.0,,181503,False,,,False,TN
82,266203000,2018-07-03 00:07:37,11.790618,57.670493,9.4,226.3,224.0,0.0,Tanker,Under way using engine,,13.0,,181504,False,,,False,TN
83,265581970,2018-07-03 00:07:41,11.678303,57.587075,0.1,292.8,296.0,0.0,Tanker,Under way using engine,,13.0,,181505,False,,,False,TN
84,219082000,2018-07-03 00:07:54,11.662202,57.605292,11.9,30.5,31.0,1.1,Tanker,Under way using engine,,22.0,,181506,False,,,False,TN
85,236683000,2018-07-03 00:08:00,11.66477,57.56118,0.1,290.6,284.0,0.0,Tanker,At anchor,,22.0,,181507,False,,,False,TN
86,265581970,2018-07-03 00:08:01,11.678345,57.587085,0.1,292.8,296.0,0.0,Tanker,Under way using engine,,13.0,,181508,False,,,False,TN
87,219082000,2018-07-03 00:08:02,11.662703,57.605717,12.0,31.4,31.0,3.6,Tanker,Under way using engine,,22.0,,181509,False,,,False,TN
88,266203000,2018-07-03 00:08:08,11.78884,57.669587,9.4,226.3,223.0,0.0,Tanker,Under way using engine,,13.0,,181510,False,,,False,TN
89,265581970,2018-07-03 00:08:11,11.678347,57.587103,0.1,292.8,296.0,0.0,Tanker,Under way using engine,,13.0,,181511,False,,,False,TN
90,219082000,2018-07-03 00:08:14,11.663322,57.606238,12.1,32.1,32.0,2.2,Tanker,Under way using engine,,22.0,,181512,False,,,False,TN
91,266203000,2018-07-03 00:08:16,11.788368,57.669342,9.5,226.1,224.0,0.0,Tanker,Under way using engine,,13.0,,181513,False,,,False,TN
92,265581970,2018-07-03 00:08:22,11.67833,57.587118,0.1,292.8,296.0,0.0,Tanker,Under way using engine,,13.0,,181514,False,,,False,TN
93,219082000,2018-07-03 00:08:24,11.663893,57.606713,12.1,32.8,32.0,0.0,Tanker,Under way using engine,,22.0,,181515,False,,,False,TN
94,265550210,2018-07-03 00:08:25,11.762583,57.618453,0.1,351.8,210.0,0.0,Tanker,Under way using engine,,8.0,,181516,False,,,False,TN
95,265581970,2018-07-03 00:08:30,11.678327,57.587113,0.1,292.8,295.0,0.0,Tanker,Under way using engine,,13.0,,181517,False,,,False,TN
96,219082000,2018-07-03 00:08:33,11.66448,57.607188,12.3,33.5,32.0,-2.9,Tanker,Under way using engine,,22.0,,181518,False,,,False,TN
97,266203000,2018-07-03 00:08:37,11.787058,57.668672,9.5,226.5,224.0,0.0,Tanker,Under way using engine,,13.0,,181519,False,,,False,TN
98,353929000,2018-07-03 00:08:39,11.68665,57.597735,0.1,333.1,317.0,0.0,Cargo,At anchor,,30.0,,181520,False,,,False,TN
99,265581970,2018-07-03 00:08:41,11.678315,57.587088,0.1,292.8,295.0,0.0,Tanker,Under way using engine,,13.0,,181521,False,,,False,TN
100,219082000,2018-07-03 00:08:44,11.665072,57.607665,12.3,33.7,32.0,0.0,Tanker,Under way using engine,,22.0,,181522,False,,,False,TN
101,266203000,2018-07-03 00:08:47,11.786457,57.668368,9.5,226.7,223.0,0.0,Tanker,Under way using engine,,13.0,,181523,False,,,False,TN
102,245745000,2018-07-03 00:08:51,11.744667,57.6555,15.5,254.0,253.0,0.0,Cargo,Under way using engine,,25.0,,181524,False,,,False,TN
103,219082000,2018-07-03 00:08:52,11.665607,57.608097,12.4,33.8,32.0,0.0,Tanker,Under way using engine,,22.0,,181525,False,,,False,TN
104,245745000,2018-07-03 00:08:55,11.743833,57.6555,15.6,254.1,253.0,0.0,Cargo,Under way using engine,,25.0,,181526,False,,,False,TN
105,266203000,2018-07-03 00:08:56,11.785977,57.668127,9.5,226.5,223.0,0.0,Tanker,Under way using engine,,13.0,,181527,False,,,False,TN
106,265581970,2018-07-03 00:09:01,11.678345,57.587103,0.1,292.8,295.0,0.0,Tanker,Under way using engine,,13.0,,181528,False,,,False,TN
107,245745000,2018-07-03 00:09:02,11.743,57.655333,15.6,254.2,253.0,0.0,Cargo,Under way using engine,,25.0,,181529,False,,,False,TN
108,219082000,2018-07-03 00:09:02,11.666207,57.608583,12.4,33.7,32.0,0.0,Tanker,Under way using engine,,22.0,,181530,False,,,False,TN
109,266203000,2018-07-03 00:09:06,11.785322,57.667788,9.5,226.1,223.0,0.0,Tanker,Under way using engine,,13.0,,181531,False,,,False,TN
110,245745000,2018-07-03 00:09:07,11.742167,57.655167,15.6,254.2,253.0,0.0,Cargo,Under way using engine,,25.0,,181532,False,,,False,TN
111,265581970,2018-07-03 00:09:11,11.67835,57.587127,0.1,292.8,295.0,0.0,Tanker,Under way using engine,,13.0,,181533,False,,,False,TN
112,245745000,2018-07-03 00:09:13,11.7415,57.655167,15.7,254.3,253.0,0.0,Cargo,Under way using engine,,25.0,,181534,False,,,False,TN
113,219082000,2018-07-03 00:09:14,11.666928,57.609163,12.5,33.8,32.0,0.0,Tanker,Under way using engine,,22.0,,181535,False,,,False,TN
114,266203000,2018-07-03 00:09:16,11.784788,57.667512,9.5,225.9,223.0,0.0,Tanker,Under way using engine,,13.0,,181536,False,,,False,TN
115,249803000,2018-07-03 00:09:16,11.636283,57.54975,0.1,232.2,263.0,0.0,Tanker,At anchor,,17.0,,181537,False,,,False,TN
116,245745000,2018-07-03 00:09:19,11.740667,57.655,15.7,254.3,253.0,0.0,Cargo,Under way using engine,,25.0,,181538,False,,,False,TN
117,219082000,2018-07-03 00:09:24,11.66747,57.609598,12.6,33.9,32.0,-2.2,Tanker,Under way using engine,,22.0,,181540,False,,,False,TN
118,245745000,2018-07-03 00:09:26,11.739833,57.654833,15.8,254.4,253.0,0.0,Cargo,Under way using engine,,25.0,,181541,False,,,False,TN
119,245745000,2018-07-03 00:09:31,11.739,57.654667,15.9,254.4,253.0,0.0,Cargo,Under way using engine,,25.0,,181543,False,,,False,TN
120,219082000,2018-07-03 00:09:34,11.66808,57.610087,12.6,33.9,32.0,-2.2,Tanker,Under way using engine,,22.0,,181544,False,,,False,TN
121,245745000,2018-07-03 00:09:37,11.738333,57.654667,15.9,254.5,254.0,0.0,Cargo,Under way using engine,,25.0,,181545,False,,,False,TN
122,266203000,2018-07-03 00:09:37,11.78347,57.66684,9.5,226.7,224.0,0.0,Tanker,Under way using engine,,13.0,,181546,False,,,False,TN
123,245745000,2018-07-03 00:09:43,11.7375,57.6545,16.0,254.6,254.0,0.0,Cargo,Under way using engine,,25.0,,181547,False,,,False,TN
124,219082000,2018-07-03 00:09:44,11.668698,57.610578,12.7,34.0,32.0,-1.1,Tanker,Under way using engine,,22.0,,181548,False,,,False,TN
125,245745000,2018-07-03 00:09:50,11.736667,57.654333,16.1,254.6,254.0,0.0,Cargo,Under way using engine,,25.0,,181550,False,,,False,TN
126,220504000,2018-07-03 00:09:51,11.679218,57.553915,0.1,61.6,285.0,0.0,Tanker,At anchor,,23.0,,181551,False,,,False,TN
127,219082000,2018-07-03 00:09:52,11.669253,57.611022,12.7,33.8,32.0,2.2,Tanker,Under way using engine,,22.0,,181552,False,,,False,TN
128,245745000,2018-07-03 00:09:55,11.735833,57.654333,16.1,254.7,254.0,0.0,Cargo,Under way using engine,,25.0,,181553,False,,,False,TN
129,266203000,2018-07-03 00:09:56,11.782397,57.66629,9.5,226.3,224.0,0.0,Tanker,Under way using engine,,13.0,,181554,False,,,False,TN
130,265581970,2018-07-03 00:10:01,11.678393,57.587118,0.1,292.8,294.0,0.0,Tanker,Under way using engine,,13.0,,181556,False,,,False,TN
131,245745000,2018-07-03 00:10:02,11.735,57.654167,16.1,254.7,254.0,0.0,Cargo,Under way using engine,,25.0,,181557,False,,,False,TN
132,220504000,2018-07-03 00:10:06,11.679353,57.553898,0.1,61.6,284.0,0.0,Tanker,At anchor,,23.0,,181559,False,,,False,TN
133,266203000,2018-07-03 00:10:06,11.781737,57.665955,9.5,226.5,224.0,0.0,Tanker,Under way using engine,,13.0,,181560,False,,,False,TN
134,245745000,2018-07-03 00:10:07,11.734167,57.654,16.1,254.7,254.0,0.0,Cargo,Under way using engine,,25.0,,181561,False,,,False,TN
135,538005406,2018-07-03 00:10:12,11.644967,57.557165,0.1,25.1,297.0,0.0,Tanker,At anchor,,27.0,,181563,False,,,False,TN
136,245745000,2018-07-03 00:10:13,11.7335,57.653833,16.1,254.8,254.0,0.0,Cargo,Under way using engine,,25.0,,181564,False,,,False,TN
137,219082000,2018-07-03 00:10:14,11.670607,57.612098,12.8,33.8,32.0,0.0,Tanker,Under way using engine,,22.0,,181565,False,,,False,TN
138,266203000,2018-07-03 00:10:17,11.78114,57.665648,9.5,226.3,223.0,0.0,Tanker,Under way using engine,,13.0,,181566,False,,,False,TN
139,245745000,2018-07-03 00:10:19,11.732667,57.653833,16.1,254.8,254.0,0.0,Cargo,Under way using engine,,25.0,,181567,False,,,False,TN
140,353929000,2018-07-03 00:10:22,11.68665,57.597735,0.1,333.1,317.0,0.0,Cargo,At anchor,,30.0,,181569,False,,,False,TN
141,219082000,2018-07-03 00:10:24,11.67116,57.612538,12.8,33.8,32.0,0.0,Tanker,Under way using engine,,22.0,,181570,False,,,False,TN
142,245745000,2018-07-03 00:10:26,11.731833,57.653667,16.2,254.8,254.0,0.0,Cargo,Under way using engine,,25.0,,181571,False,,,False,TN
143,245745000,2018-07-03 00:10:31,11.731,57.6535,16.2,254.8,254.0,0.0,Cargo,Under way using engine,,25.0,,181573,False,,,False,TN
144,266203000,2018-07-03 00:10:33,11.78114,57.665648,9.5,226.3,223.0,0.0,Tanker,Under way using engine,,13.0,,181574,False,,,False,TN
145,219082000,2018-07-03 00:10:34,11.671773,57.613032,12.9,33.9,32.0,0.0,Tanker,Under way using engine,,22.0,,181575,False,,,False,TN
146,266203000,2018-07-03 00:10:36,11.779945,57.665032,9.6,226.1,223.0,0.0,Tanker,Under way using engine,,13.0,,181576,False,,,False,TN
147,245745000,2018-07-03 00:10:37,11.730167,57.6535,16.3,254.9,254.0,0.0,Cargo,Under way using engine,,25.0,,181577,False,,,False,TN
148,219082000,2018-07-03 00:10:43,11.672328,57.613473,12.9,33.9,32.0,0.0,Tanker,Under way using engine,,22.0,,181579,False,,,False,TN
149,245745000,2018-07-03 00:10:43,11.729333,57.653333,16.3,254.9,254.0,0.0,Cargo,Under way using engine,,25.0,,181580,False,,,False,TN
150,265607090,2018-07-03 00:10:47,11.792705,57.598722,0.1,346.3,139.0,0.0,Cargo,Unknown value,,8.0,,181581,False,,,False,TN
151,266203000,2018-07-03 00:10:47,11.779283,57.664692,9.6,226.3,224.0,0.0,Tanker,Under way using engine,,13.0,,181582,False,,,False,TN
152,245745000,2018-07-03 00:10:50,11.7285,57.653167,16.3,254.8,254.0,0.0,Cargo,Under way using engine,,25.0,,181583,False,,,False,TN
153,219082000,2018-07-03 00:10:52,11.672945,57.613953,12.9,34.0,32.0,-2.2,Tanker,Under way using engine,,22.0,,181584,False,,,False,TN
154,245745000,2018-07-03 00:10:55,11.727667,57.653,16.4,254.9,254.0,0.0,Cargo,Under way using engine,,25.0,,181585,False,,,False,TN
155,266203000,2018-07-03 00:10:56,11.778797,57.664445,9.6,226.6,224.0,0.0,Tanker,Under way using engine,,13.0,,181586,False,,,False,TN
156,245745000,2018-07-03 00:11:02,11.726833,57.653,16.4,254.9,254.0,0.0,Cargo,Under way using engine,,25.0,,181589,False,,,False,TN
157,219082000,2018-07-03 00:11:04,11.6737,57.61455,12.9,34.0,32.0,-5.4,Tanker,Under way using engine,,22.0,,181590,False,,,False,TN
158,266203000,2018-07-03 00:11:06,11.778127,57.664105,9.7,226.3,223.0,0.0,Tanker,Under way using engine,,13.0,,181591,False,,,False,TN
159,245745000,2018-07-03 00:11:07,11.726,57.652833,16.4,254.9,254.0,0.0,Cargo,Under way using engine,,25.0,,181592,False,,,False,TN
160,265581970,2018-07-03 00:11:11,11.678383,57.587142,0.1,292.8,293.0,0.0,Tanker,Under way using engine,,13.0,,181593,False,,,False,TN
161,245745000,2018-07-03 00:11:14,11.725167,57.652667,16.5,254.8,254.0,0.0,Cargo,Under way using engine,,25.0,,181594,False,,,False,TN
162,219082000,2018-07-03 00:11:14,11.674333,57.615053,13.0,34.1,32.0,0.0,Tanker,Under way using engine,,22.0,,181595,False,,,False,TN
163,266203000,2018-07-03 00:11:17,11.777537,57.663785,9.7,224.7,223.0,0.0,Tanker,Under way using engine,,13.0,,181596,False,,,False,TN
164,245745000,2018-07-03 00:11:19,11.724333,57.652667,16.5,254.8,254.0,0.0,Cargo,Under way using engine,,25.0,,181597,False,,,False,TN
165,219082000,2018-07-03 00:11:24,11.674898,57.6155,13.0,34.0,32.0,0.0,Tanker,Under way using engine,,22.0,,181599,False,,,False,TN
166,245745000,2018-07-03 00:11:26,11.7235,57.6525,16.5,254.8,254.0,0.0,Cargo,Under way using engine,,25.0,,181600,False,,,False,TN
167,245745000,2018-07-03 00:11:31,11.722667,57.652333,16.6,254.8,253.0,0.0,Cargo,Under way using engine,,25.0,,181602,False,,,False,TN
168,219082000,2018-07-03 00:11:32,11.675463,57.615955,13.0,34.1,32.0,0.0,Tanker,Under way using engine,,22.0,,181603,False,,,False,TN
169,266203000,2018-07-03 00:11:36,11.776353,57.66315,9.7,225.4,223.0,0.0,Tanker,Under way using engine,,13.0,,181604,False,,,False,TN
170,245745000,2018-07-03 00:11:37,11.721833,57.652167,16.6,254.7,253.0,0.0,Cargo,Under way using engine,,25.0,,181605,False,,,False,TN
171,265607090,2018-07-03 00:11:37,11.792708,57.598715,0.1,343.4,139.0,0.0,Cargo,Unknown value,,8.0,,181606,False,,,False,TN
172,353929000,2018-07-03 00:11:39,11.686632,57.597793,0.1,336.2,316.0,0.0,Cargo,At anchor,,30.0,,181607,False,,,False,TN
173,219082000,2018-07-03 00:11:43,11.67609,57.616455,13.0,34.1,32.0,0.0,Tanker,Under way using engine,,22.0,,181609,False,,,False,TN
174,245745000,2018-07-03 00:11:43,11.721167,57.652167,16.6,254.5,253.0,0.0,Cargo,Under way using engine,,25.0,,181610,False,,,False,TN
175,219082000,2018-07-03 00:11:45,11.67609,57.616455,13.0,34.1,32.0,0.0,Tanker,Under way using engine,,22.0,,181611,False,,,False,TN
176,245745000,2018-07-03 00:11:50,11.720333,57.652,16.6,254.4,253.0,0.0,Cargo,Under way using engine,,25.0,,181613,False,,,False,TN
177,219082000,2018-07-03 00:11:52,11.676715,57.616953,13.0,34.1,32.0,0.0,Tanker,Under way using engine,,22.0,,181614,False,,,False,TN
178,245745000,2018-07-03 00:11:55,11.7195,57.651833,16.6,254.2,253.0,0.0,Cargo,Under way using engine,,25.0,,181615,False,,,False,TN
179,265581970,2018-07-03 00:12:01,11.678408,57.587143,0.1,292.8,292.0,0.0,Tanker,Under way using engine,,13.0,,181616,False,,,False,TN
180,245745000,2018-07-03 00:12:02,11.718667,57.651667,16.6,254.0,252.0,0.0,Cargo,Under way using engine,,25.0,,181617,False,,,False,TN
181,219082000,2018-07-03 00:12:04,11.677462,57.617543,13.0,34.0,32.0,0.0,Tanker,Under way using engine,,22.0,,181619,False,,,False,TN
182,266203000,2018-07-03 00:12:06,11.774563,57.662215,9.6,226.6,227.0,0.0,Tanker,Under way using engine,,13.0,,181620,False,,,False,TN
183,245745000,2018-07-03 00:12:13,11.717,57.6515,16.7,253.7,252.0,0.0,Cargo,Under way using engine,,25.0,,181622,False,,,False,TN
